Date, Time, AQI, Temperature (C), Humidity (%), Pressure (mb), Temperature before correction (C), Humidity before correction (%)
2022/12/01, 17:46:05, 158.18, 23.41, 34.07, 997.35, 29.13, 24.56
2022/12/01, 17:46:08, 158.89, 23.43, 34.22, 997.35, 29.15, 24.75
2022/12/01, 17:46:11, 160.30, 23.44, 34.41, 997.37, 29.16, 24.98
2022/12/01, 17:46:14, 161.63, 23.45, 34.54, 997.33, 29.17, 25.14
2022/12/01, 17:46:17, 160.60, 23.46, 34.54, 997.39, 29.18, 25.14
2022/12/01, 17:46:20, 160.37, 23.48, 34.54, 997.41, 29.20, 25.14
2022/12/01, 17:46:23, 160.62, 23.50, 34.32, 997.35, 29.22, 24.87
2022/12/01, 17:46:26, 159.62, 23.50, 34.13, 997.33, 29.22, 24.64
2022/12/01, 17:46:29, 159.00, 23.52, 33.99, 997.59, 29.24, 24.46
2022/12/01, 17:46:32, 158.69, 23.52, 33.91, 997.39, 29.24, 24.36
2022/12/01, 17:46:35, 158.38, 23.53, 33.84, 997.35, 29.25, 24.28
2022/12/01, 17:46:38, 157.51, 23.54, 33.91, 997.37, 29.26, 24.37
2022/12/01, 17:46:41, 157.76, 23.56, 33.95, 997.33, 29.28, 24.41
2022/12/01, 17:46:44, 157.38, 23.57, 33.78, 997.50, 29.29, 24.20
2022/12/01, 17:46:47, 156.29, 23.58, 33.70, 997.33, 29.30, 24.11
2022/12/01, 17:46:50, 156.32, 23.59, 33.73, 998.20, 29.31, 24.14
2022/12/01, 17:46:53, 154.06, 23.60, 33.61, 997.41, 29.32, 23.99
2022/12/01, 17:46:56, 154.52, 23.60, 33.46, 997.50, 29.32, 23.81
2022/12/01, 17:46:59, 154.74, 23.61, 33.48, 997.39, 29.33, 23.83
2022/12/01, 17:47:02, 154.31, 23.62, 33.43, 997.41, 29.34, 23.77
2022/12/01, 17:47:05, 154.09, 23.63, 33.45, 997.41, 29.35, 23.80
2022/12/01, 17:47:08, 153.71, 23.64, 33.54, 997.41, 29.36, 23.91
2022/12/01, 17:47:11, 153.51, 23.66, 33.52, 997.37, 29.38, 23.88
2022/12/01, 17:47:14, 154.90, 23.67, 33.55, 997.35, 29.39, 23.92
2022/12/01, 17:47:17, 153.97, 23.69, 33.54, 997.33, 29.41, 23.91
2022/12/01, 17:47:20, 153.49, 23.70, 33.57, 997.37, 29.42, 23.95
2022/12/01, 17:47:23, 152.88, 23.73, 33.61, 997.41, 29.45, 23.99
2022/12/01, 17:47:26, 153.21, 23.74, 33.60, 997.39, 29.46, 23.98
2022/12/01, 17:47:29, 155.08, 23.76, 33.61, 997.41, 29.48, 23.99
2022/12/01, 17:47:32, 154.94, 23.77, 33.65, 997.39, 29.49, 24.05
2022/12/01, 17:47:35, 156.83, 23.79, 33.67, 997.41, 29.51, 24.07
2022/12/01, 17:47:38, 157.81, 23.81, 33.69, 997.37, 29.53, 24.10
2022/12/01, 17:47:41, 158.31, 23.82, 33.77, 997.31, 29.54, 24.19
2022/12/01, 17:47:44, 157.72, 23.84, 33.80, 997.35, 29.56, 24.23
2022/12/01, 17:47:47, 158.71, 23.87, 33.75, 997.31, 29.59, 24.17
2022/12/01, 17:47:50, 159.06, 23.88, 33.78, 997.23, 29.60, 24.20
2022/12/01, 17:47:53, 161.34, 23.90, 33.68, 997.29, 29.62, 24.08
2022/12/01, 17:47:56, 160.78, 23.92, 33.65, 997.35, 29.64, 24.05
2022/12/01, 17:47:59, 161.02, 23.93, 33.68, 997.41, 29.65, 24.08
2022/12/01, 17:48:02, 162.82, 23.95, 33.63, 997.35, 29.67, 24.02
2022/12/01, 17:48:05, 163.39, 23.97, 33.65, 997.39, 29.69, 24.04
2022/12/01, 17:48:08, 165.11, 23.98, 33.56, 997.35, 29.70, 23.93
2022/12/01, 17:48:11, 166.94, 24.00, 33.57, 997.41, 29.72, 23.95
2022/12/01, 17:48:14, 167.16, 24.00, 33.62, 997.65, 29.72, 24.01
2022/12/01, 17:48:17, 166.91, 24.01, 33.58, 997.37, 29.73, 23.96
2022/12/01, 17:48:20, 166.69, 24.01, 33.60, 997.31, 29.73, 23.98
2022/12/01, 17:48:23, 165.34, 24.03, 33.58, 997.33, 29.75, 23.96
2022/12/01, 17:48:26, 165.41, 24.05, 33.60, 997.37, 29.77, 23.98
2022/12/01, 17:48:29, 166.27, 24.06, 33.63, 997.31, 29.78, 24.02
2022/12/01, 17:48:32, 163.20, 24.07, 33.64, 997.37, 29.79, 24.03
2022/12/01, 17:48:35, 165.47, 24.09, 33.61, 997.50, 29.81, 24.00
2022/12/01, 17:48:38, 166.36, 24.10, 33.63, 997.39, 29.82, 24.02
2022/12/01, 17:48:41, 168.26, 24.12, 33.68, 997.31, 29.84, 24.08
2022/12/01, 17:48:44, 169.59, 24.13, 33.70, 997.39, 29.85, 24.11
2022/12/01, 17:48:47, 171.03, 24.14, 33.76, 997.37, 29.86, 24.18
2022/12/01, 17:48:50, 171.85, 24.15, 33.78, 997.33, 29.87, 24.20
2022/12/01, 17:48:53, 173.33, 24.16, 33.80, 997.35, 29.88, 24.23
2022/12/01, 17:48:56, 174.12, 24.18, 33.83, 997.37, 29.90, 24.27
2022/12/01, 17:48:59, 175.37, 24.19, 33.85, 997.33, 29.91, 24.29
2022/12/01, 17:49:02, 177.51, 24.19, 33.87, 997.33, 29.91, 24.32
2022/12/01, 17:49:05, 179.01, 24.20, 33.86, 997.50, 29.92, 24.30
2022/12/01, 17:49:08, 180.05, 24.22, 33.84, 997.50, 29.94, 24.28
2022/12/01, 17:49:11, 180.37, 24.22, 33.90, 997.50, 29.94, 24.35
2022/12/01, 17:49:14, 181.20, 24.23, 33.99, 997.39, 29.95, 24.46
2022/12/01, 17:49:17, 180.57, 24.25, 34.03, 997.50, 29.97, 24.51
2022/12/01, 17:49:20, 180.77, 24.27, 34.04, 997.52, 29.99, 24.53
2022/12/01, 17:49:23, 182.47, 24.28, 34.04, 997.50, 30.00, 24.53
2022/12/01, 17:49:26, 181.57, 24.29, 34.09, 997.54, 30.01, 24.59
2022/12/01, 17:49:29, 183.20, 24.31, 34.08, 997.37, 30.03, 24.58
2022/12/01, 17:49:32, 184.43, 24.31, 34.13, 997.41, 30.03, 24.63
2022/12/01, 17:49:35, 183.67, 24.34, 34.17, 997.37, 30.06, 24.69
2022/12/01, 17:49:38, 184.24, 24.35, 34.23, 997.50, 30.07, 24.76
2022/12/01, 17:49:41, 184.78, 24.39, 34.26, 997.39, 30.11, 24.80
2022/12/01, 17:49:44, 185.51, 24.41, 34.30, 997.37, 30.13, 24.84
2022/12/01, 17:49:47, 185.77, 24.45, 34.32, 997.35, 30.17, 24.87
2022/12/01, 17:49:50, 186.27, 24.48, 34.34, 997.37, 30.20, 24.89
2022/12/01, 17:49:53, 185.88, 24.51, 34.35, 997.31, 30.23, 24.91
2022/12/01, 17:49:56, 185.98, 24.54, 34.32, 997.50, 30.26, 24.87
2022/12/01, 18:06:16, 98.44, 27.46, 35.97, 997.00, 33.18, 26.83
2022/12/01, 18:06:19, 96.38, 27.45, 35.14, 996.92, 33.17, 25.85
2022/12/01, 18:06:22, 96.17, 27.45, 34.74, 996.92, 33.17, 25.38
2022/12/01, 18:06:25, 94.51, 27.43, 34.69, 996.94, 33.15, 25.31
2022/12/01, 18:06:28, 92.39, 27.43, 34.69, 996.92, 33.15, 25.31
2022/12/01, 18:06:31, 90.17, 27.41, 34.41, 996.96, 33.13, 24.98
2022/12/01, 18:06:34, 88.65, 27.39, 33.99, 996.94, 33.11, 24.47
2022/12/01, 18:06:37, 89.06, 27.39, 33.72, 996.92, 33.11, 24.13
2022/12/01, 18:06:40, 90.83, 27.37, 33.63, 996.92, 33.09, 24.02
2022/12/01, 18:06:43, 93.97, 27.35, 33.61, 996.94, 33.07, 23.99
2022/12/01, 18:06:46, 97.15, 27.34, 34.36, 996.96, 33.06, 24.92
2022/12/01, 18:06:49, 98.54, 27.30, 34.43, 996.92, 33.02, 25.00
2022/12/01, 18:06:52, 99.71, 27.26, 34.08, 996.92, 32.98, 24.58
2022/12/01, 18:06:55, 100.86, 27.20, 33.66, 996.94, 32.92, 24.06
2022/12/01, 18:06:58, 105.57, 27.12, 33.37, 996.90, 32.84, 23.69
2022/12/01, 18:07:01, 112.68, 27.04, 33.17, 996.90, 32.76, 23.45
2022/12/01, 18:07:04, 118.62, 26.96, 33.04, 996.94, 32.68, 23.28
2022/12/01, 18:07:07, 122.80, 26.87, 32.92, 996.92, 32.59, 23.13
2022/12/01, 18:07:10, 124.83, 26.77, 32.80, 996.94, 32.49, 22.98
2022/12/01, 18:07:13, 125.34, 26.68, 32.71, 996.90, 32.40, 22.86
2022/12/01, 18:07:16, 121.14, 26.59, 32.66, 996.94, 32.31, 22.80
2022/12/01, 18:07:19, 118.33, 26.50, 32.61, 996.90, 32.22, 22.73
2022/12/01, 18:07:22, 116.69, 26.41, 32.54, 996.96, 32.13, 22.64
2022/12/01, 18:07:25, 111.23, 26.33, 32.46, 996.94, 32.05, 22.54
2022/12/01, 18:07:28, 109.39, 26.24, 32.37, 996.92, 31.96, 22.43
2022/12/01, 18:07:31, 108.51, 26.15, 32.26, 996.92, 31.87, 22.28
2022/12/01, 18:07:34, 106.55, 26.07, 32.22, 996.92, 31.79, 22.23
2022/12/01, 18:07:37, 108.69, 25.99, 32.19, 996.96, 31.71, 22.19
2022/12/01, 18:07:40, 116.96, 25.90, 32.21, 996.94, 31.62, 22.22
2022/12/01, 18:07:43, 130.47, 25.83, 32.22, 996.90, 31.55, 22.23
2022/12/01, 18:07:46, 139.96, 25.75, 32.23, 996.90, 31.47, 22.24
2022/12/01, 18:07:49, 150.05, 25.69, 32.23, 996.92, 31.41, 22.25
2022/12/01, 18:07:52, 153.59, 25.61, 32.20, 996.86, 31.33, 22.21
2022/12/01, 18:07:55, 148.76, 25.54, 32.17, 996.90, 31.26, 22.17
2022/12/01, 18:07:58, 152.59, 25.47, 32.18, 996.86, 31.19, 22.18
2022/12/01, 18:08:01, 161.00, 25.41, 32.20, 996.88, 31.13, 22.20
2022/12/01, 18:08:04, 169.05, 25.34, 32.22, 996.86, 31.06, 22.23
2022/12/01, 18:08:07, 172.06, 25.28, 32.20, 996.90, 31.00, 22.20
2022/12/01, 18:08:10, 172.23, 25.21, 32.20, 996.84, 30.93, 22.20
2022/12/01, 18:08:13, 165.55, 25.16, 32.15, 996.88, 30.88, 22.14
2022/12/01, 18:08:16, 160.48, 25.11, 32.39, 996.86, 30.83, 22.45
2022/12/01, 18:08:19, 157.00, 25.08, 32.79, 996.86, 30.80, 22.96
2022/12/01, 18:08:22, 155.14, 25.06, 33.18, 996.86, 30.78, 23.46
2022/12/01, 18:08:25, 156.47, 25.04, 33.52, 996.86, 30.76, 23.88
2022/12/01, 18:08:28, 161.22, 25.04, 34.18, 996.88, 30.76, 24.70
2022/12/01, 18:08:31, 161.54, 25.05, 34.56, 996.88, 30.77, 25.16
2022/12/01, 18:08:34, 160.79, 25.06, 34.56, 996.88, 30.78, 25.16
2022/12/01, 18:08:37, 159.04, 25.07, 34.50, 996.88, 30.79, 25.09
2022/12/01, 18:08:40, 156.35, 25.07, 34.29, 996.84, 30.79, 24.83
2022/12/01, 18:08:43, 154.53, 25.07, 33.95, 996.82, 30.79, 24.41
2022/12/01, 18:08:46, 154.52, 25.07, 33.61, 996.80, 30.79, 24.00
2022/12/01, 18:08:49, 153.93, 25.07, 33.40, 996.84, 30.79, 23.73
2022/12/01, 18:08:52, 152.97, 25.06, 33.22, 996.82, 30.78, 23.51
2022/12/01, 18:08:55, 151.53, 25.04, 33.00, 996.84, 30.76, 23.23
2022/12/01, 18:08:58, 151.14, 25.02, 32.90, 996.82, 30.74, 23.10
2022/12/01, 18:09:01, 150.63, 25.00, 33.13, 996.84, 30.72, 23.40
2022/12/01, 18:09:04, 150.69, 24.97, 33.61, 996.84, 30.69, 23.99
2022/12/01, 18:09:07, 155.60, 24.95, 35.61, 996.90, 30.67, 26.41
2022/12/01, 18:09:10, 154.27, 24.92, 36.97, 996.86, 30.64, 27.97
2022/12/01, 18:09:13, 154.04, 24.88, 36.83, 996.86, 30.60, 27.82
2022/12/01, 18:09:16, 154.00, 24.86, 36.62, 996.88, 30.58, 27.58
2022/12/01, 18:09:19, 153.50, 24.82, 36.60, 996.88, 30.54, 27.55
2022/12/01, 18:09:22, 150.25, 24.79, 36.82, 996.88, 30.51, 27.80
2022/12/01, 18:09:25, 147.31, 24.75, 36.59, 996.88, 30.47, 27.54
2022/12/01, 18:09:28, 145.14, 24.72, 36.14, 996.86, 30.44, 27.03
2022/12/01, 18:09:31, 142.35, 24.69, 35.63, 996.88, 30.41, 26.43
2022/12/01, 18:09:34, 144.74, 24.67, 35.48, 996.88, 30.39, 26.26
2022/12/01, 18:09:37, 145.93, 24.63, 37.17, 996.84, 30.35, 28.20
2022/12/01, 18:09:40, 143.22, 24.60, 37.37, 996.84, 30.32, 28.42
2022/12/01, 18:09:43, 139.92, 24.56, 36.90, 996.84, 30.28, 27.89
2022/12/01, 18:09:46, 139.14, 24.53, 36.92, 996.86, 30.25, 27.92
2022/12/01, 18:09:49, 137.11, 24.49, 37.40, 996.82, 30.21, 28.46
2022/12/01, 18:09:52, 134.12, 24.47, 37.09, 996.84, 30.19, 28.11
2022/12/01, 18:09:55, 130.80, 24.43, 36.52, 996.84, 30.15, 27.46
2022/12/01, 18:09:58, 126.29, 24.40, 35.86, 996.88, 30.12, 26.70
2022/12/01, 18:10:01, 122.97, 24.38, 35.36, 996.90, 30.10, 26.11
2022/12/01, 18:10:04, 121.67, 24.34, 35.51, 996.88, 30.06, 26.29
2022/12/01, 18:10:07, 120.65, 24.31, 35.77, 996.82, 30.03, 26.60
2022/12/01, 18:10:10, 120.47, 24.28, 35.76, 996.86, 30.00, 26.58
2022/12/01, 18:10:13, 121.00, 24.25, 35.78, 996.86, 29.97, 26.61
2022/12/01, 18:10:16, 119.66, 24.22, 35.51, 996.80, 29.94, 26.29
2022/12/01, 18:10:19, 121.20, 24.19, 35.20, 996.76, 29.91, 25.93
2022/12/01, 18:10:22, 129.20, 24.18, 35.48, 996.82, 29.90, 26.25
2022/12/01, 18:10:25, 133.64, 24.14, 37.70, 996.82, 29.86, 28.79
2022/12/01, 18:10:28, 135.22, 24.11, 38.11, 996.82, 29.83, 29.24
2022/12/01, 18:10:31, 142.81, 24.09, 37.57, 996.82, 29.81, 28.65
2022/12/01, 18:10:34, 177.56, 24.06, 36.90, 996.82, 29.78, 27.89
2022/12/01, 18:10:37, 206.48, 24.03, 36.23, 996.78, 29.75, 27.13
2022/12/01, 18:10:40, 218.09, 24.01, 35.57, 996.78, 29.73, 26.36
2022/12/01, 18:10:43, 217.02, 23.99, 35.18, 996.76, 29.71, 25.90
2022/12/01, 18:10:46, 199.98, 23.97, 35.26, 996.82, 29.69, 26.00
2022/12/01, 18:10:49, 186.00, 23.94, 35.58, 996.84, 29.66, 26.37
2022/12/01, 18:10:52, 173.10, 23.92, 35.48, 996.82, 29.64, 26.25
2022/12/01, 18:10:55, 160.52, 23.89, 35.71, 996.78, 29.61, 26.52
2022/12/01, 18:10:58, 150.30, 23.87, 35.69, 996.82, 29.59, 26.50
2022/12/01, 18:11:01, 142.11, 23.84, 35.66, 996.82, 29.56, 26.47
2022/12/01, 18:11:04, 136.78, 23.81, 35.50, 996.80, 29.53, 26.28
2022/12/01, 18:11:07, 132.78, 23.80, 35.26, 996.78, 29.52, 26.00
2022/12/01, 18:11:10, 129.75, 23.78, 35.06, 996.82, 29.50, 25.76
2022/12/01, 18:11:13, 127.69, 23.76, 34.81, 996.82, 29.48, 25.46
2022/12/01, 18:11:16, 127.04, 23.74, 34.62, 996.80, 29.46, 25.23
2022/12/01, 18:11:19, 127.22, 23.73, 34.41, 996.76, 29.45, 24.98
2022/12/01, 18:11:22, 127.26, 23.71, 34.25, 996.78, 29.43, 24.78
2022/12/01, 18:11:25, 126.40, 23.69, 34.16, 996.78, 29.41, 24.67
2022/12/01, 18:11:28, 125.15, 23.67, 34.04, 996.76, 29.39, 24.52
2022/12/01, 18:11:31, 122.16, 23.64, 34.04, 996.78, 29.36, 24.53
2022/12/01, 18:11:34, 123.60, 23.63, 34.18, 996.78, 29.35, 24.70
2022/12/01, 18:11:37, 126.56, 23.61, 34.42, 996.78, 29.33, 24.99
2022/12/01, 18:11:40, 127.66, 23.60, 34.93, 996.84, 29.32, 25.60
2022/12/01, 18:11:43, 127.68, 23.57, 35.17, 996.78, 29.29, 25.89
2022/12/01, 18:11:46, 129.00, 23.54, 35.08, 996.76, 29.26, 25.78
2022/12/01, 18:11:49, 133.10, 23.52, 34.83, 996.78, 29.24, 25.48
2022/12/01, 18:11:52, 134.86, 23.51, 35.90, 996.76, 29.23, 26.75
2022/12/01, 18:11:55, 135.16, 23.49, 36.29, 996.78, 29.21, 27.20
2022/12/01, 18:11:58, 140.31, 23.48, 36.60, 996.80, 29.20, 27.55
2022/12/01, 18:12:01, 142.47, 23.45, 38.94, 996.78, 29.17, 30.14
2022/12/01, 18:12:04, 140.95, 23.43, 39.00, 996.78, 29.15, 30.21
2022/12/01, 18:12:07, 138.20, 23.40, 38.47, 996.76, 29.12, 29.63
2022/12/01, 18:12:10, 136.95, 23.38, 37.81, 996.76, 29.10, 28.91
2022/12/01, 18:12:13, 135.77, 23.37, 37.22, 996.76, 29.09, 28.26
2022/12/01, 18:12:16, 134.77, 23.35, 36.74, 996.76, 29.07, 27.71
2022/12/01, 18:12:19, 132.92, 23.34, 36.26, 996.76, 29.06, 27.16
2022/12/01, 18:12:22, 134.28, 23.32, 35.84, 996.80, 29.04, 26.68
2022/12/01, 18:12:25, 133.13, 23.30, 35.50, 996.80, 29.02, 26.28
2022/12/01, 18:12:28, 132.02, 23.28, 35.30, 996.74, 29.00, 26.04
2022/12/01, 18:12:31, 129.70, 23.27, 35.36, 996.74, 28.99, 26.11
2022/12/01, 18:12:34, 128.55, 23.24, 35.33, 996.74, 28.96, 26.08
2022/12/01, 18:12:37, 128.11, 23.22, 35.37, 996.76, 28.94, 26.12
2022/12/01, 18:12:40, 127.26, 23.21, 35.48, 996.76, 28.93, 26.26
2022/12/01, 18:12:43, 127.80, 23.19, 35.43, 996.76, 28.91, 26.20
2022/12/01, 18:12:46, 130.90, 23.18, 35.43, 996.78, 28.90, 26.20
2022/12/01, 18:12:49, 133.81, 23.16, 35.51, 996.74, 28.88, 26.29
2022/12/01, 18:12:52, 136.55, 23.15, 35.42, 996.74, 28.87, 26.19
2022/12/01, 18:12:55, 136.10, 23.12, 35.50, 996.74, 28.84, 26.28
2022/12/01, 18:12:58, 136.00, 23.11, 35.53, 996.72, 28.83, 26.32
2022/12/01, 18:13:01, 135.57, 23.09, 35.44, 996.72, 28.81, 26.21
2022/12/01, 18:13:04, 135.60, 23.08, 35.25, 996.76, 28.80, 25.98
2022/12/01, 18:13:07, 137.19, 23.06, 35.02, 996.76, 28.78, 25.71
2022/12/01, 18:13:10, 136.59, 23.05, 35.05, 996.74, 28.77, 25.75
2022/12/01, 18:13:13, 134.28, 23.03, 34.92, 996.76, 28.75, 25.59
2022/12/01, 18:13:16, 134.06, 23.02, 34.76, 996.76, 28.74, 25.40
2022/12/01, 18:13:19, 135.24, 23.00, 34.69, 996.78, 28.72, 25.31
2022/12/01, 18:13:22, 134.65, 22.98, 34.69, 996.72, 28.70, 25.32
2022/12/01, 18:13:25, 134.72, 22.97, 34.67, 996.71, 28.69, 25.29
2022/12/01, 18:13:28, 134.81, 22.96, 34.68, 996.71, 28.68, 25.30
2022/12/01, 18:13:31, 133.64, 22.94, 34.51, 996.74, 28.66, 25.10
2022/12/01, 18:13:34, 132.88, 22.92, 34.27, 996.71, 28.64, 24.81
2022/12/01, 18:13:37, 131.78, 22.90, 34.12, 996.74, 28.62, 24.62
2022/12/01, 18:13:40, 131.55, 22.89, 34.02, 996.74, 28.61, 24.50
2022/12/01, 18:13:43, 131.17, 22.87, 33.92, 996.72, 28.59, 24.38
2022/12/01, 18:13:46, 131.90, 22.86, 33.79, 996.71, 28.58, 24.22
2022/12/01, 18:13:49, 135.08, 22.85, 33.86, 996.71, 28.57, 24.30
2022/12/01, 18:13:52, 138.81, 22.84, 34.15, 996.74, 28.56, 24.66
2022/12/01, 18:13:55, 139.24, 22.83, 34.65, 996.72, 28.55, 25.27
2022/12/01, 18:13:58, 143.18, 22.81, 35.16, 996.74, 28.53, 25.88
2022/12/01, 18:14:01, 143.06, 22.80, 35.35, 996.72, 28.52, 26.10
2022/12/01, 18:14:04, 144.73, 22.78, 35.22, 996.76, 28.50, 25.95
2022/12/01, 18:14:07, 143.10, 22.77, 35.04, 996.74, 28.49, 25.74
2022/12/01, 18:14:10, 148.40, 22.76, 35.20, 996.72, 28.48, 25.92
2022/12/01, 18:14:13, 152.24, 22.74, 35.42, 996.74, 28.46, 26.19
2022/12/01, 18:14:16, 154.10, 22.74, 35.58, 996.72, 28.46, 26.37
2022/12/01, 18:14:19, 155.32, 22.72, 35.61, 996.72, 28.44, 26.41
2022/12/01, 18:14:22, 155.51, 22.71, 35.65, 996.72, 28.43, 26.45
2022/12/01, 18:14:25, 156.31, 22.70, 35.53, 996.71, 28.42, 26.31
2022/12/01, 18:14:28, 154.57, 22.68, 35.26, 996.69, 28.40, 26.00
2022/12/01, 18:14:31, 152.22, 22.66, 34.92, 996.71, 28.38, 25.59
2022/12/01, 18:14:34, 152.86, 22.66, 35.10, 996.71, 28.38, 25.80
2022/12/01, 18:14:37, 169.16, 22.67, 36.69, 996.76, 28.39, 27.66
2022/12/01, 18:14:40, 176.62, 22.65, 40.63, 996.72, 28.37, 31.91
2022/12/01, 18:14:43, 175.75, 22.63, 40.67, 996.71, 28.35, 31.96
2022/12/01, 18:14:46, 171.49, 22.62, 39.24, 996.71, 28.34, 30.46
2022/12/01, 18:14:49, 165.34, 22.61, 37.84, 996.69, 28.33, 28.94
2022/12/01, 18:14:52, 159.74, 22.60, 36.83, 996.67, 28.32, 27.82
2022/12/01, 18:14:55, 155.28, 22.59, 36.11, 996.69, 28.31, 26.99
2022/12/01, 18:14:58, 152.46, 22.59, 35.64, 996.71, 28.31, 26.44
2022/12/01, 18:15:01, 148.41, 22.58, 35.39, 996.74, 28.30, 26.15
2022/12/01, 18:15:04, 146.11, 22.56, 35.11, 996.67, 28.28, 25.82
2022/12/01, 18:15:07, 144.19, 22.55, 34.79, 996.69, 28.27, 25.43
2022/12/01, 18:15:10, 143.63, 22.54, 34.58, 996.71, 28.26, 25.18
2022/12/01, 18:15:13, 145.81, 22.53, 34.49, 996.69, 28.25, 25.07
2022/12/01, 18:15:16, 146.72, 22.53, 34.77, 996.69, 28.25, 25.41
2022/12/01, 18:15:19, 150.32, 22.52, 35.59, 996.69, 28.24, 26.38
2022/12/01, 18:15:22, 153.19, 22.51, 36.14, 996.71, 28.23, 27.03
2022/12/01, 18:15:25, 152.30, 22.50, 36.15, 996.67, 28.22, 27.04
2022/12/01, 18:15:28, 150.85, 22.48, 35.75, 996.65, 28.20, 26.57
2022/12/01, 18:15:31, 150.48, 22.47, 35.48, 996.65, 28.19, 26.26
2022/12/01, 18:15:34, 152.45, 22.47, 35.95, 996.69, 28.19, 26.80
2022/12/01, 18:15:37, 153.40, 22.46, 36.30, 996.67, 28.18, 27.21
2022/12/01, 18:15:40, 156.57, 22.45, 36.62, 996.69, 28.17, 27.58
2022/12/01, 18:15:43, 177.44, 22.47, 39.39, 996.72, 28.19, 30.62
2022/12/01, 18:15:46, 191.82, 22.45, 46.10, 996.71, 28.17, 37.19
2022/12/01, 18:15:49, 194.17, 22.44, 46.40, 996.69, 28.16, 37.46
2022/12/01, 18:15:52, 187.22, 22.42, 44.33, 996.71, 28.14, 35.55
2022/12/01, 18:15:55, 179.47, 22.41, 41.99, 996.69, 28.13, 33.29
2022/12/01, 18:15:58, 169.82, 22.40, 40.12, 996.65, 28.12, 31.39
2022/12/01, 18:16:01, 162.69, 22.40, 38.87, 996.65, 28.12, 30.07
2022/12/01, 18:16:04, 154.38, 22.39, 38.04, 996.67, 28.11, 29.17
2022/12/01, 18:16:07, 148.06, 22.37, 37.39, 996.65, 28.09, 28.45
2022/12/01, 18:16:10, 142.47, 22.36, 36.82, 996.63, 28.08, 27.80
2022/12/01, 18:16:13, 137.99, 22.36, 36.31, 996.65, 28.08, 27.22
2022/12/01, 18:16:16, 134.60, 22.35, 36.01, 996.65, 28.07, 26.87
2022/12/01, 18:16:19, 132.10, 22.34, 35.80, 996.65, 28.06, 26.63
2022/12/01, 18:16:22, 132.21, 22.33, 35.69, 996.63, 28.05, 26.50
2022/12/01, 18:16:25, 135.18, 22.33, 35.61, 996.65, 28.05, 26.41
2022/12/01, 18:16:28, 137.96, 22.32, 35.49, 996.63, 28.04, 26.27
2022/12/01, 18:16:31, 138.55, 22.31, 35.56, 996.65, 28.03, 26.35
2022/12/01, 18:16:34, 139.00, 22.31, 35.66, 996.67, 28.03, 26.47
2022/12/01, 18:16:37, 139.25, 22.29, 35.84, 996.65, 28.01, 26.68
2022/12/01, 18:16:40, 140.48, 22.29, 36.09, 996.67, 28.01, 26.97
2022/12/01, 18:16:43, 141.13, 22.28, 36.23, 996.63, 28.00, 27.13
2022/12/01, 18:16:46, 143.85, 22.27, 36.12, 996.65, 27.99, 27.00
2022/12/01, 18:16:49, 143.81, 22.26, 35.96, 996.59, 27.98, 26.82
2022/12/01, 18:16:52, 140.97, 22.25, 35.77, 996.63, 27.97, 26.59
2022/12/01, 18:16:55, 142.30, 22.24, 35.58, 996.63, 27.96, 26.37
2022/12/01, 18:16:58, 147.60, 22.23, 35.41, 996.63, 27.95, 26.17
2022/12/01, 18:17:01, 149.73, 22.23, 35.21, 996.65, 27.95, 25.94
2022/12/01, 18:17:04, 151.62, 22.22, 35.00, 996.63, 27.94, 25.69
2022/12/01, 18:17:07, 150.77, 22.21, 34.79, 996.61, 27.93, 25.43
2022/12/01, 18:17:10, 147.64, 22.20, 34.59, 996.61, 27.92, 25.20
2022/12/01, 18:17:13, 143.86, 22.19, 34.45, 996.63, 27.91, 25.02
2022/12/01, 18:17:16, 148.86, 22.18, 34.27, 996.61, 27.90, 24.81
2022/12/01, 18:17:19, 155.88, 22.17, 34.26, 996.65, 27.89, 24.80
2022/12/01, 18:17:22, 157.49, 22.17, 34.24, 996.65, 27.89, 24.77
2022/12/01, 18:17:25, 160.13, 22.15, 34.21, 996.63, 27.87, 24.73
2022/12/01, 18:17:28, 161.02, 22.14, 34.14, 996.63, 27.86, 24.65
2022/12/01, 18:17:31, 158.78, 22.13, 34.07, 996.63, 27.85, 24.56
2022/12/01, 18:17:34, 157.42, 22.13, 33.99, 996.65, 27.85, 24.46
2022/12/01, 18:17:37, 157.04, 22.12, 33.94, 996.61, 27.84, 24.40
2022/12/01, 18:17:40, 155.99, 22.11, 33.88, 996.61, 27.83, 24.33
2022/12/01, 18:17:43, 156.67, 22.10, 33.91, 996.59, 27.82, 24.37
2022/12/01, 18:17:46, 157.51, 22.09, 33.97, 996.61, 27.81, 24.44
2022/12/01, 18:17:49, 165.27, 22.10, 35.31, 996.63, 27.82, 26.05
2022/12/01, 18:17:52, 164.00, 22.08, 36.58, 996.59, 27.80, 27.53
2022/12/01, 18:17:55, 164.85, 22.07, 36.32, 996.59, 27.79, 27.23
2022/12/01, 18:17:58, 164.10, 22.05, 35.71, 996.55, 27.77, 26.52
2022/12/01, 18:18:01, 164.25, 22.05, 35.17, 996.57, 27.77, 25.89
2022/12/01, 18:18:04, 164.48, 22.04, 34.77, 996.55, 27.76, 25.41
2022/12/01, 18:18:07, 164.28, 22.03, 34.40, 996.57, 27.75, 24.97
